loctime,devicetime,Exptime,是否有效,是否滤波,x,y,亮度信息,row
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,1,0,14,32.3,230,28
1695040755477,34,11361,1,0,14.4,31.8,233,27
1695040755477,34,11361,1,0,14.7,31.2,232,26
1695040755477,34,11361,1,0,14.9,30.6,232,24
1695040755477,34,11361,1,0,15.1,29.8,232,22
1695040755477,34,11361,1,0,15.2,29,232,20
1695040755477,34,11361,1,0,15.3,28.3,228,18
1695040755477,34,11361,1,0,15.4,27.6,231,16
1695040755477,34,11361,1,0,15.5,26.9,229,13
1695040755477,34,11361,1,0,15.6,26.2,227,11
1695040755477,34,11361,1,0,15.7,25.5,228,9
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,229,118
1695040755477,34,11361,0,1,0,0,231,116
1695040755477,34,11361,0,1,0,0,229,114
1695040755477,34,11361,0,1,0,0,228,112
1695040755477,34,11361,0,1,0,0,230,109
1695040755477,34,11361,0,1,0,0,230,107
1695040755477,34,11361,0,1,0,0,230,105
1695040755477,34,11361,0,1,0,0,231,103
1695040755477,34,11361,0,1,0,0,229,100
1695040755477,34,11361,0,1,0,0,228,98
1695040755477,34,11361,0,1,0,0,229,96
1695040755477,34,11361,0,1,0,0,229,93
1695040755477,34,11361,0,1,0,0,232,91
1695040755477,34,11361,0,1,0,0,227,89
1695040755477,34,11361,0,1,0,0,232,86
1695040755477,34,11361,0,1,0,0,227,84
1695040755477,34,11361,1,0,131.4,134.3,232,82
1695040755477,34,11361,1,0,125.3,125.4,227,80
1695040755477,34,11361,1,0,120.3,117.7,232,79
1695040755477,34,11361,1,0,115.7,110.8,232,78
1695040755477,34,11361,1,0,114.3,107.1,232,78
1695040755477,34,11361,1,0,110.3,101.1,231,77
1695040755477,34,11361,1,0,107,96,228,76
1695040755477,34,11361,1,0,105.2,92.4,230,75
1695040755477,34,11361,1,0,103.3,88.8,231,74
1695040755477,34,11361,1,0,101.9,85.7,230,73
1695040755477,34,11361,1,0,99.6,82,231,72
1695040755477,34,11361,1,0,97,78.2,230,71
1695040755477,34,11361,1,0,95.6,75.5,210,70
1695040755477,34,11361,1,0,96.5,74.6,150,70
1695040755477,34,11361,1,0,100,75.7,96,71
1695040755477,34,11361,1,0,103.3,76.6,66,71
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,1,0,117,83,48,73
1695040755477,34,11361,1,0,118.9,82.7,43,73
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755477,34,11361,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,24,69
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,171,32
1695040755510,67,32,1,0,-31.1,69.5,48,64
1695040755510,67,32,1,0,-29.9,69.6,55,64
1695040755510,67,32,1,0,-28.7,69.6,56,64
1695040755510,67,32,1,0,-27.6,69.7,66,64
1695040755510,67,32,1,0,-26.5,70.1,111,64
1695040755510,67,32,1,0,-25.1,69.8,79,64
1695040755510,67,32,1,0,-23.9,69.9,56,64
1695040755510,67,32,1,0,-22.8,70.1,39,64
1695040755510,67,32,1,0,-22,71.6,25,65
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,1,0,-13.9,51.2,57,53
1695040755510,67,32,1,0,-13,51,77,53
1695040755510,67,32,1,0,-10.2,43.1,206,45
1695040755510,67,32,1,0,-9.7,43.8,121,46
1695040755510,67,32,1,0,-8.9,43.9,79,46
1695040755510,67,32,0,1,0,0,27,66
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,1,0,-10.6,70.1,59,65
1695040755510,67,32,1,0,-9.4,70.3,65,65
1695040755510,67,32,1,0,-8.1,69.8,44,65
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,1,0,-5.8,71,36,65
1695040755510,67,32,1,0,-4.6,70.3,52,65
1695040755510,67,32,1,0,-3.1,65.2,29,63
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,1,0,6.8,48.2,37,51
1695040755510,67,32,1,0,7.4,46.9,82,50
1695040755510,67,32,1,0,7.9,44.8,95,48
1695040755510,67,32,1,0,8.3,43,112,46
1695040755510,67,32,1,0,8.6,41.2,133,44
1695040755510,67,32,1,0,8.6,38.1,157,39
1695040755510,67,32,1,0,9.2,37.6,228,39
1695040755510,67,32,1,0,9.7,37,230,38
1695040755510,67,32,1,0,9.9,35.6,217,35
1695040755510,67,32,1,0,10.2,34.4,218,33
1695040755510,67,32,1,0,10.4,33.3,224,31
1695040755510,67,32,1,0,10.7,32.3,227,28
1695040755510,67,32,1,0,10.9,31.3,228,26
1695040755510,67,32,1,0,11.1,30.4,229,24
1695040755510,67,32,1,0,11.3,29.6,230,22
1695040755510,67,32,1,0,11.5,28.9,231,20
1695040755510,67,32,1,0,11.8,28.1,232,17
1695040755510,67,32,1,0,12,27.4,231,15
1695040755510,67,32,1,0,12.2,26.8,231,13
1695040755510,67,32,1,0,12.4,26.3,231,11
1695040755510,67,32,1,0,12.6,25.7,231,9
1695040755510,67,32,1,0,12.7,25.1,232,6
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755510,67,32,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755544,100,66,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,23,89
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,173,49
1695040755577,134,99,1,0,-68.2,152,49,80
1695040755577,134,99,1,0,-65.8,152.6,57,80
1695040755577,134,99,1,0,-62.9,152.3,58,80
1695040755577,134,99,1,0,-60.2,152.3,67,80
1695040755577,134,99,1,0,-58.4,154.4,112,80
1695040755577,134,99,1,0,-55.1,152.7,80,80
1695040755577,134,99,1,0,-52.5,153.1,56,80
1695040755577,134,99,1,0,-50.1,153.6,39,80
1695040755577,134,99,0,1,0,0,26,62
1695040755577,134,99,1,0,-26.3,90.6,30,71
1695040755577,134,99,1,0,-22.7,83.2,57,69
1695040755577,134,99,1,0,-21.1,82.5,77,69
1695040755577,134,99,1,0,-14.9,62.8,206,61
1695040755577,134,99,1,0,-14.3,64.6,121,62
1695040755577,134,99,1,0,-13.2,64.6,77,62
1695040755577,134,99,0,1,0,0,50,55
1695040755577,134,99,0,1,0,0,31,77
1695040755577,134,99,1,0,-23.3,153.2,59,81
1695040755577,134,99,1,0,-20.8,154.8,66,81
1695040755577,134,99,1,0,-17.7,151.1,44,81
1695040755577,134,99,1,0,-14,140.7,22,80
1695040755577,134,99,1,0,-11.4,138.9,35,80
1695040755577,134,99,1,0,-10,153.5,53,81
1695040755577,134,99,0,1,0,0,29,79
1695040755577,134,99,0,1,0,0,25,69
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,1,0,10.6,75.1,37,67
1695040755577,134,99,1,0,11.3,71.9,82,66
1695040755577,134,99,1,0,11.8,67,93,64
1695040755577,134,99,1,0,12.1,62.7,110,62
1695040755577,134,99,1,0,12.4,58.8,134,60
1695040755577,134,99,1,0,11.9,52.3,157,55
1695040755577,134,99,1,0,12.6,51.4,228,55
1695040755577,134,99,1,0,13.2,50.3,229,54
1695040755577,134,99,1,0,13.2,47.5,218,51
1695040755577,134,99,1,0,13.4,45.2,220,49
1695040755577,134,99,1,0,13.6,43.4,227,47
1695040755577,134,99,1,0,13.7,41.5,228,45
1695040755577,134,99,1,0,13.8,39.8,228,42
1695040755577,134,99,1,0,14,38.3,229,40
1695040755577,134,99,1,0,14.2,36.9,230,38
1695040755577,134,99,1,0,14.3,35.8,231,36
1695040755577,134,99,1,0,14.5,34.6,232,33
1695040755577,134,99,1,0,14.5,33.4,231,31
1695040755577,134,99,1,0,14.7,32.4,231,29
1695040755577,134,99,1,0,14.9,31.5,231,27
1695040755577,134,99,1,0,15,30.6,232,25
1695040755577,134,99,1,0,15.1,29.8,232,22
1695040755577,134,99,1,0,15.2,29,232,20
1695040755577,134,99,1,0,15.3,28.3,229,18
1695040755577,134,99,1,0,15.4,27.6,231,16
1695040755577,134,99,1,0,15.5,26.9,228,13
1695040755577,134,99,1,0,15.6,26.2,227,11
1695040755577,134,99,1,0,15.7,25.5,229,9
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
1695040755577,134,99,0,1,0,0,0,0
